active,created_date,id,intent_name,notes,scope,source,tags,trigger_sentence,type,updated_date
True,2020-01-13T22:08:11,c8e53dcf-1e6f-49a8-8a79-7c1d84a12037,bt_positions,,seed,variant,['happy'],view position,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,8b24b21a-26b4-40db-bed2-4280dd5b09f8,bt_positions,,seed,variant,['happy'],have a look at my {@kim_security_sector public utilities} stocks,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,a01e12d6-ccdb-4be2-a02c-7c8b5ac138d8,bt_positions,,seed,variant,['happy'],how much stocks shares do i own,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:12,01d354b1-cba5-4eae-8185-03907ff1fd00,bt_positions,,seed,variant,['happy'],{@kim_security_sector consumer services} stocks {@account_type 401k} account,TRIGGER,2020-01-13T22:08:12
True,2020-01-13T22:08:11,660e0e8c-105d-46b2-a4c0-dfb428906653,bt_positions,,seed,variant,,What is the value of my {@account_type Roth 401k} account?,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,64162e3b-159d-42db-a69b-61fbf6040e00,bt_positions,,seed,variant,['happy'],what {@kim_company_name_ticker CSCO} stocks do i own in my {@account_type depository} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,32f74e22-1ba1-4df0-8ca3-415be79f7f04,bt_positions,,seed,variant,['happy'],positions in {@account_type 401k} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,b4a476f7-01a9-4a1c-b8ab-73a261a2a5e9,bt_positions,,seed,variant,['happy'],what are the positions in my {@account_type 401k},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,d622be97-8953-436c-881e-f77ac218b8d1,bt_positions,,seed,variant,['happy'],tell me the value of my {@account_type 401k} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,8d292e5e-144a-451e-a811-07ba1a9611d7,bt_positions,,seed,variant,['happy'],how many {@kim_security_sector transportation} stocks,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,73c9bf28-58a4-4fd6-8d74-462808441f09,bt_positions,,seed,variant,['happy'],Show me holdings,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,77298051-2324-4e78-8760-ff3d95c3a613,bt_positions,,seed,variant,['happy'],how much is in my {@kim_company_name_ticker CSCO} stocks,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,5babbf5c-4ad7-455b-b561-4f42ca890e92,bt_positions,,seed,variant,['happy'],what current positions do i own in my {@account_type depository} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,72117b63-5aa3-447a-8312-cf21370c5489,bt_positions,,seed,variant,['happy'],How's the {@kim_security_sector tech} stocks doing,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,c23b27ec-6f24-44c8-a1a1-ab49b693d927,bt_positions,,seed,variant,['happy'],what {@kim_security_sector tech} stocks,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,43d495cd-50c8-478c-b40c-b57768f074ff,bt_positions,,seed,variant,['happy'],how many positions share do i have,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,01b27d20-bb4a-46f4-8156-4ea784423eec,bt_positions,,seed,variant,['happy'],holdings in {@account_type 401k} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,78466dbd-1997-4c12-9f86-f10e4c682fc4,bt_positions,,seed,variant,['happy'],what current positions do i have in my account {@account_number 1234},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,5c2e5c13-f70d-4fbc-bfda-dab309c7d2fb,bt_positions,,seed,variant,['happy'],can I see my account {@account_number 1234},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,3df1ec16-6b5b-40be-8346-232053fffdd2,bt_positions,,seed,variant,['happy'],how many holdings share do i own,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,7560f51b-fdd7-4ef6-9648-8841a457dc90,bt_positions,,seed,variant,['happy'],what {@kim_security_sector tech} stocks do i own in the account {@account_number 1234},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,e5e326a1-bf99-4649-924c-c103f6278e3a,bt_positions,,seed,variant,['happy'],Show my stocks,TRIGGER,2020-01-13T22:08:11
True,2020-02-10T14:54:09,c3b9ed3c-a4cf-4934-a1e6-c87195c5513d,bt_positions,,seed,variant,['happy'],how are my {@kim_security_sector healthcare} stocks doing in my {@account_type 401k} account,TRIGGER,2020-02-27T14:54:09
True,2020-01-13T22:08:11,fed0c6b1-b8c2-4143-866e-12166ffcacf7,bt_positions,,seed,variant,['happy'],what holdings do I have,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,c65dcb88-1945-444f-bd6e-9d8dc160e812,bt_positions,,seed,variant,['happy'],value of my {@account_type 401a},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,1fd31591-02f8-4dd1-b2b0-455fba8a29ff,bt_positions,,seed,variant,['happy'],value of my {@account_type gic} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,ca8b81c9-2755-4e6d-97f0-82e4ebe75a4c,bt_positions,,seed,variant,['happy'],holdings in the {@account_type 401k} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,55f17cc4-03ec-4a95-9ecf-4d429b3ca694,bt_positions,,seed,variant,['happy'],what securities do i have in my {@account_type depository} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,467683db-ec02-41d9-841e-98468394f423,bt_positions,,seed,variant,['happy'],how many positions shares do i own,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,cd8c827e-c840-4788-8bb9-fd9893bae43a,bt_positions,,seed,variant,['happy'],do i own {@kim_company_name_ticker CSCO} stocks in the account {@account_number 1234},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:12,c5b3d15c-1f91-40f8-ae09-3a5b6b091bc1,bt_positions,,seed,variant,['happy'],{@kim_company_name_ticker csco} stocks,TRIGGER,2020-01-13T22:08:12
True,2020-01-13T22:08:11,7b2fa6d8-a12b-4cf6-a75f-8c091d811bfb,bt_positions,,seed,variant,['happy'],how much holdings share do i have,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,898a9997-f5b7-43be-81cc-477c3ff59825,bt_positions,,seed,variant,['happy'],how is my positions doing,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,3cadb9d7-6170-45b1-8be7-9fe86bf1d69f,bt_positions,,seed,variant,['happy'],what are the {@account_type depository} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:12,a07fb7f9-3f84-45cf-a4ae-3f1fd9f0e0cd,bt_positions,,seed,variant,['happy'],{@kim_security_sector tech} holdings,TRIGGER,2020-01-13T22:08:12
True,2020-01-13T22:08:11,6ff0216b-8fe5-4d95-b392-2a3be1bc95b8,bt_positions,,seed,variant,['happy'],show me all my account {@account_number 1234} positions,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,1d2d509f-4aff-4c35-ad05-abae8890538b,bt_positions,,seed,variant,['happy'],value of just the {@kim_security_sector tech} stocks,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,6e5e0de1-486a-4936-8eaa-2c0fed40f56d,bt_positions,,seed,variant,['happy'],What's my securities worth,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,a3ee7cec-ca82-4078-83f5-a8ba346b5074,bt_positions,,seed,variant,['happy'],do i own securities in the {@account_type 401k} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,ce4a6188-5c57-420c-9755-20ba9641bd7d,bt_positions,,seed,variant,,What's the value of my {@account_type 401K} account?,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,7d3fbee7-4979-4216-94eb-3eae12e938bc,bt_positions,,seed,variant,['happy'],can i see my {@kim_security_sector technology} stocks.,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,1cd61bf1-609a-45e9-9716-88a66baddb0e,bt_positions,,seed,variant,['happy'],what {@kim_security_sector tech} stocks do i have in my {@account_type 401k} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,aa7b0b52-d639-4265-8580-cd4d88af3d9e,bt_positions,,seed,variant,['happy'],how much securities shares do i own,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,01307913-e1ea-4055-90fe-a156af0e0ccf,bt_positions,,seed,variant,['happy'],do i own securities in my {@account_type 401k} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,d8883d46-a8f1-4f5b-b3bf-7b1b59c6ad28,bt_positions,,seed,variant,['happy'],securities in my {@account_type 401k} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,bd92bc52-108f-4557-a0d5-9c15359fbdc8,bt_positions,,seed,variant,,Tell me the value of my positions for account {@account_number 1234},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,a2594af3-596b-4547-b120-fe02390f3e9f,bt_positions,,seed,variant,['happy'],view all holdings,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,db52b1d5-1b7f-489c-89fb-7edba8436d65,bt_positions,,seed,variant,['happy'],what are my account {@account_number 1234} positions,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,78916deb-e9ff-4061-8a56-2fb9ac0e6635,bt_positions,,seed,variant,['happy'],do i have {@kim_security_sector tech} stocks in my account {@account_number 1234},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,6d9adf81-4269-4f64-8200-fe68b1044999,bt_positions,,seed,variant,['happy'],do i have any {@kim_security_sector tech} stocks?,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,c1e73680-97f7-4a7b-83ed-422f779bb197,bt_positions,,seed,variant,['happy'],how are my stocks doing,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,bae30db4-b8a6-4bf0-b7ed-0cc989be510b,bt_positions,,seed,variant,['happy'],What's the value of my account {@account_number 1234},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,d7f88a60-5a03-4de1-8a44-96121a776d85,bt_positions,,seed,variant,['happy'],how many {@kim_security_sector tech} stocks share do i own,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,b01138a7-c088-4e0c-ac86-f28df3c15b1e,bt_positions,,seed,variant,['happy'],do i own current positions in my {@account_type depository} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,41e61262-45af-4f08-b398-e27804d80024,bt_positions,,seed,variant,['happy'],my holdings,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,67ddb217-0b8f-412f-91a0-6b2be90306bf,bt_positions,,seed,variant,,tell me the value of my {@account_type 401K},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,71f4be56-5f7d-4bc3-847f-1c6ee1dbe8d0,bt_positions,,seed,variant,['happy'],what are my positions worth,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,677663da-826a-46ea-98a6-8699b3a90b96,bt_positions,,seed,variant,['happy'],what stocks do I own,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,40e1c65c-8527-487d-a96c-753cc4e6c80b,bt_positions,,seed,variant,['happy'],my {@kim_security_sector transportation} stocks,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,590e938c-b95d-4b44-86ab-540a23ecdf98,bt_positions,,seed,variant,['happy'],positions for the account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,c7e746e3-7120-47fd-99ab-611511086d54,bt_positions,,seed,variant,['happy'],position my account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,cad382a7-7dcb-40c8-84dd-57e466d1b69b,bt_positions,,seed,variant,['happy'],how are my securities doing,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,4bd270af-f7c3-4ec0-86a6-4e215361648c,bt_positions,,seed,variant,['happy'],what current positions do i own in the {@account_type depository} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,2b870531-3ad6-4d8e-8ba8-7ec1f52c94b1,bt_positions,,seed,variant,['happy'],tell me the value of the securities,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,f490b95b-fa43-4040-b7e8-e34dd1067d3e,bt_positions,,seed,variant,['happy'],what are the {@kim_security_sector tech} stocks,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,dbab969d-9763-4ddf-b772-bf8a5e60fe22,bt_positions,,seed,variant,['happy'],stocks in my {@account_type 401k} accounts,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,1fa18c51-412d-4fd4-8fa0-474bbbce74be,bt_positions,,seed,variant,['happy'],what holdings do i own in the {@account_type depository} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,a3894a6b-a91d-436f-8021-d2ef449205c1,bt_positions,,seed,variant,['happy'],how is my securities doing,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,2aad6d0a-d3b0-470d-b1b9-11193cb6fa0d,bt_positions,,seed,variant,['happy'],what are my holdings,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,2e2b68d8-b9a7-432b-84de-b4b47d669c3d,bt_positions,,seed,variant,['happy'],show me the securities,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,5a440816-1187-43e5-adc2-290b1806de47,bt_positions,,seed,variant,['happy'],what are the top movers in my portflio?,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,e5b92672-d00b-4e92-aedb-8e4c915754f0,bt_positions,,seed,variant,['happy'],how many stocks share do i own,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,86056625-5f84-4b64-8713-8ed80594f4ca,bt_positions,,seed,variant,['happy'],holdings in my {@account_type 401k},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,93dc032c-00cf-4930-87a0-963944488180,bt_positions,,seed,variant,['happy'],do i own any {@kim_security_sector tech} stocks,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,c5f41de1-c159-4521-be42-9545453da780,bt_positions,,seed,variant,['happy'],what positions do i have in the {@account_type 401k} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,c702b8df-20fc-4d5a-a79f-af883023a61d,bt_positions,,seed,variant,['happy'],my stock,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:12,fa163037-75a7-4b5e-99a6-8bdb565d4cbf,bt_positions,,seed,variant,['happy'],{@kim_company_name_ticker csco} shares,TRIGGER,2020-01-13T22:08:12
True,2020-01-13T22:08:11,14cf79f5-cfba-438f-a3dd-58526e2d279c,bt_positions,,seed,variant,['happy'],positions for the accounts,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:12,8fcf98d3-9814-432c-815d-1f2c5b968aa6,bt_positions,,seed,variant,['happy'],{@kim_security_sector tech} stocks in the account {@account_number 1234},TRIGGER,2020-01-13T22:08:12
True,2020-01-13T22:08:11,07742c83-83a9-46b4-985f-73d2f2c0e7ca,bt_positions,,seed,variant,['happy'],What's the value of the current positions,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,502c327b-e21e-4825-a5ba-b0a71ff66099,bt_positions,,seed,variant,['happy'],show the position,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,2077c45d-bb98-4881-9654-81d4f077d470,bt_positions,,seed,variant,['happy'],securities shares,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,a66919ee-1ba6-48de-8b6f-3232d5f2022e,bt_positions,,seed,variant,['happy'],do i have any securities,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,42b9926b-6f2f-4327-9e06-d81b72b20a8b,bt_positions,,seed,variant,['happy'],how much {@kim_security_sector tech} stocks shares do i have,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,eb2ce417-962b-42d5-aa36-52a643138694,bt_positions,,seed,variant,['happy'],what {@kim_security_sector tech} holdings,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,ae9b2c66-f125-4bc9-9b83-881e1a390e32,bt_positions,,seed,variant,['happy'],what are my holdings?,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,a96ed3d4-ccfa-442f-8395-38e3b4d394d8,bt_positions,,seed,variant,['happy'],what is my positions worth,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:12,12e02b3b-06ca-40e7-be7e-652fee46193b,bt_positions,,seed,variant,['happy'],{@kim_security_sector tech} stocks in my {@account_type 401k},TRIGGER,2020-01-13T22:08:12
True,2020-01-13T22:08:12,2d0ffa23-a08f-4d0e-abb3-f3d3fd23ef53,bt_positions,,seed,variant,['happy'],{@kim_security_sector consumer services} stocks in my {@account_type 401k} account,TRIGGER,2020-01-13T22:08:12
True,2020-01-13T22:08:11,03a7286e-e023-4c31-b0b7-a0fa6436807d,bt_positions,,seed,variant,['happy'],what are my lowest performers,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,49bf30a3-c95a-4605-96fd-ea873a2a10ad,bt_positions,,seed,variant,['happy'],tell me the value of my {@account_type 401k},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,19a2ab81-be39-41a6-85e8-ba9470e42193,bt_positions,,seed,variant,['happy'],what current positions do i own,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,9bbb018e-a3e4-4c82-a6b6-d811ff8280a5,bt_positions,,seed,variant,['happy'],do i own any positions,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,6e36898e-22be-44db-b51a-cd7778acc96f,bt_positions,,seed,variant,['happy'],do i own stocks in the {@account_type depository} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:12,7565a263-0867-4f05-802e-d0f0b9accb51,bt_positions,,seed,variant,['happy'],worth of the {@account_type ugma},TRIGGER,2020-01-13T22:08:12
True,2020-01-13T22:08:11,16503edb-0cb5-4dec-a62e-a28148808352,bt_positions,,seed,variant,['happy'],view positions,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,10bd28a7-e73e-4dcd-96c9-f632d70c3561,bt_positions,,seed,variant,,How much do I have in my {@account_type 401K},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:12,4cf9db8c-3d59-4df1-9a77-a8ef97341d3e,bt_positions,,seed,variant,['happy'],worth of {@account_type retirement} account,TRIGGER,2020-01-13T22:08:12
True,2020-01-13T22:08:11,917812ae-b64c-41fd-835a-51d4e4a43106,bt_positions,,seed,variant,['happy'],value of {@kim_security_sector tech} stocks,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:12,a8d81ed8-945a-4792-8d63-02ce807fbb03,bt_positions,,seed,variant,['happy'],{@kim_security_sector tech} shares,TRIGGER,2020-01-13T22:08:12
True,2020-01-13T22:08:11,b37bab18-757f-499c-837b-6bc72c590640,bt_positions,,seed,variant,['happy'],how many {@kim_company_name_ticker aapl} shares,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,76db058a-fe53-47b3-9bf8-7bd228caf2dc,bt_positions,,seed,variant,['happy'],my positions,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,acb429ac-ec6b-435b-9db8-65300306e50b,bt_positions,,seed,variant,['happy'],how much {@kim_security_sector tech} stocks shares do i own,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,a32f272b-c121-44c6-871c-1a87c2f880c8,bt_positions,,seed,variant,['happy'],utilities stocks in my {@account_type 401k},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,4bc7c05b-2fff-4829-a851-a9383b9cc15d,bt_positions,,seed,variant,['happy'],summarize my positions,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:12,15c89287-4ae7-4e72-8521-bdd63c6b9a45,bt_positions,,seed,variant,['happy'],how many shares of {@kim_company_name_ticker apple} do I own in account {@account_number 1234},TRIGGER,2020-01-13T22:08:12
True,2020-01-13T22:08:11,dd26eb0b-eea9-422e-888e-f24d25dd812b,bt_positions,,seed,variant,['happy'],positions of account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,5a02abed-6476-47d1-9994-b1f98ae844b8,bt_positions,,seed,variant,['happy'],positions of account {@account_number 1234},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,b83f1653-0848-4950-b2a3-17d8272bc4f3,bt_positions,,seed,variant,['happy'],positions in the {@account_type sarsep},TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,f852f67a-42d0-48e9-beee-4fc3a49c5a74,bt_positions,,seed,variant,['happy'],how are my v shares doing?,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,662e9282-d516-4fc2-8ee0-c07070c69961,bt_positions,,seed,variant,['happy'],how much is in my {@account_type depository} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,d6a05f59-bb4f-475f-aad2-a82b2641bf4b,bt_positions,,seed,variant,['happy'],what securities do i own in my {@account_type 401k} account,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,79cef25c-94c4-4c2d-86ea-a33c7f1ecb26,bt_positions,,seed,variant,['happy'],how is the {@kim_security_sector tech} stocks doing,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,7cf08f6d-8ddd-40f3-83a8-523142b87dd0,bt_positions,,seed,variant,,How much {@kim_company_name_ticker AAPL} do I own?,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,d39dfa4a-06d8-42d6-9eb1-4d71a6fd1de7,bt_positions,,seed,variant,['happy'],how many {@kim_security_sector tech} stocks share do i have,TRIGGER,2020-01-13T22:08:11
True,2020-01-13T22:08:11,c04d72ca-55f2-4b77-8a8d-39ecdb21d42c,bt_positions,,seed,variant,['happy'],what securities do i have in my {@account_type 401k} account,TRIGGER,2020-01-13T22:08:11
